Full Node Name|Usage|Detailed Usage
uknctavia029.via.novonet|Citrix|SBC
uknctavia030.via.novonet|Citrix|SBC
uknctavia031.via.novonet|Citrix|SBC
uknctavia032.via.novonet|Citrix|SBC
uknctavia034.via.novonet|Citrix|SBC
uknctavia035.via.novonet|Citrix|SBC
uknctavia037.via.novonet|Citrix|SBC
uknctavia038.via.novonet|Citrix|SBC
uknctavia039.via.novonet|Citrix|SBC
uknctavia040.via.novonet|Citrix|SBC
uknctavia041.via.novonet|Citrix|SBC
uknctavia042.via.novonet|Citrix|SBC
uknctavia043.via.novonet|Citrix|SBC
uknctavia044.via.novonet|Citrix|SBC
uknctavia045.via.novonet|Citrix|SBC
uknctavia046.via.novonet|Citrix|SBC
uknctavia047.via.novonet|Citrix|SBC
uknctavia048.via.novonet|Citrix|SBC
uknctavia049.via.novonet|Citrix|SBC
uknctavia050.via.novonet|Citrix|SBC
uknctavia051.via.novonet|Citrix|SBC
uknctavia052.via.novonet|Citrix|SBC
uknctavia053.via.novonet|Citrix|SBC
uknctavia054.via.novonet|Citrix|SBC
uknctavia055.via.novonet|Citrix|SBC
uknctavia056.via.novonet|Citrix|SBC
uknctavia057.via.novonet|Citrix|SBC
uknctavia058.via.novonet|Citrix|SBC
uknctavia059.via.novonet|Citrix|SBC
uknctavia060.via.novonet|Citrix|SBC
uknctavia061.via.novonet|Citrix|SBC
uknctavia062.via.novonet|Citrix|SBC
uknctavia063.via.novonet|Citrix|SBC
uknctavia064.via.novonet|Citrix|SBC
uknctavia065.via.novonet|Citrix|SBC
uknctavia066.via.novonet|Citrix|SBC
uknctavia067.via.novonet|Citrix|SBC
uknctavia068.via.novonet|Citrix|SBC
uknctavia069.via.novonet|Citrix|SBC
uknctavia071.via.novonet|Citrix|
uknctavia076.via.novonet|Citrix|SBC
uknctavia077.via.novonet|Citrix|SBC
uknctavii001.im.root-domain.net|Citrix|SBC
uknctavii002.im.root-domain.net|Citrix|SBC
uknctavii003.im.root-domain.net|Citrix|SBC
uknctavii004.im.root-domain.net|Citrix|SBC
uknctavpa001.via.novonet|Citrix|SBC
uknctavpa002.via.novonet|Citrix|SBC
uknctavpa003.via.novonet|Citrix|SBC
uknctavpa004.via.novonet|Citrix|SBC
uknctavpa005.via.novonet|Citrix|SBC
uknctavpa006.via.novonet|Citrix|SBC
uknctavpa007.via.novonet|Citrix|SBC
uknctavpa008.via.novonet|Citrix|SBC
uknctavpa009.via.novonet|Citrix|SBC
uknctavpa010.via.novonet|Citrix|SBC
uknctavpa011.via.novonet|Citrix|SBC
uknctavpa012.via.novonet|Citrix|SBC
uknctavpa013.via.novonet|Citrix|SBC
uknctavpa014.via.novonet|Citrix|SBC
uknctavpi001.imuat.root-uat.net|Citrix|SBC
uknctavpi002.imuat.root-uat.net|Citrix|SBC
uknctavpi003.imuat.root-uat.net|Citrix|SBC
uknctavpi004.imuat.root-uat.net|Citrix|SBC
ukncvavia011.via.novonet|Other|VH DIST
ukncvavia012.via.novonet|Other|VH DIST
ukncvavia013.via.novonet|Other|VH DIST
ukncvavia014.via.novonet|Other|VH DIST
ukncvavia015.via.novonet|Other|VH DIST
ukncvavia016.via.novonet|Other|VH DIST
ukncvavia017.via.novonet|Other|VH DIST
ukncvavia018.via.novonet|Other|VH DIST
ukncvavia019.via.novonet|Other|VH DIST
ukncvavia021.via.novonet|Other|VH DIST
ukncvavia022.via.novonet|Other|VH DIST
ukncvavia023.via.novonet|Other|VH DIST
ukncvavia024.via.novonet|Other|VH DIST
ukncvavia025.via.novonet|Other|VH DIST
ukncvavia026.via.novonet|Other|VH DIST
ukncvavia027.via.novonet|Other|VH DIST
ukncvavia028.via.novonet|Other|VH DIST
ukncvavia031.via.novonet|Other|VH DIST
ukncvavia032.via.novonet|Other|VH DIST
ukncvavia033.via.novonet|Other|VH DIST
ukncvavia034.via.novonet|Other|VH DIST
ukncvavia035.via.novonet|Other|VH DIST
ukncvavia036.via.novonet|Other|VH DIST
ukncvavia037.via.novonet|Other|VH DIST
ukncvavia038.via.novonet|Other|VH DIST
ukncvavia041.via.novonet|Other|VH DIST
ukncvavia042.via.novonet|Other|VH DIST
ukncvavia043.via.novonet|Other|VH DIST
ukncvavia044.via.novonet|Other|VH DIST
ukncvavia045.via.novonet|Other|VH DIST
ukncvavia046.via.novonet|Other|VH DIST
ukncvavia047.via.novonet|Other|VH DIST
ukncvavia048.via.novonet|Other|VH DIST
ukncvavia051.via.novonet|Other|VH DIST
ukncvavia052.via.novonet|Other|VH DIST
ukncvavia053.via.novonet|Other|VH DIST
ukncvavia054.via.novonet|Other|VH DIST
ukncvavia055.via.novonet|Other|VH DIST
ukncvavia056.via.novonet|Other|VH DIST
ukncvavia057.via.novonet|Other|VH DIST
ukncvavia058.via.novonet|Other|VH DIST
ukncvavia061.via.novonet|Other|VH DIST
ukncvavia062.via.novonet|Other|VH DIST
ukncvavia063.via.novonet|Other|VH DIST
ukncvavia064.via.novonet|Other|VH DIST
ukncvavia065.via.novonet|Other|VH DIST
ukncvavia066.via.novonet|Other|VH DIST
ukncvavia067.via.novonet|Other|VH DIST
ukncvavia068.via.novonet|Other|VH DIST
ukncvavia071.via.novonet|Other|VH DIST
ukncvavia072.via.novonet|Other|VH DIST
ukncvavia073.via.novonet|Other|VH DIST
ukncvavia074.via.novonet|Other|VH DIST
ukncvavia075.via.novonet|Other|VH DIST
ukncvavia076.via.novonet|Other|VH DIST
ukncvavia077.via.novonet|Other|VH DIST
ukncvavia078.via.novonet|Other|VH DIST
ukncvavia084.via.novonet|Other|VH DIST
ukncvavia085.via.novonet|Other|VH DIST
ukncvavia086.via.novonet|Other|VH DIST
ukncvavia087.via.novonet|Other|VH DIST
ukncvavia091.via.novonet|Other|VH DIST
ukncvavia092.via.novonet|Other|VH DIST
ukncvavia093.via.novonet|Other|VH DIST
ukncvavia094.via.novonet|Other|VH DIST
ukncvavia095.via.novonet|Other|VH DIST
ukncvavia096.via.novonet|Other|VH DIST
ukncvavia097.via.novonet|Other|VH DIST
ukncvavia098.via.novonet|Other|VH DIST
ukncvavia121.via.novonet|Other|VH DIST
ukncvavia122.via.novonet|Other|VH DIST
ukncvavia123.via.novonet|Other|VH DIST
ukncvavia124.via.novonet|Other|VH DIST
ukncvavia125.via.novonet|Other|VH DIST
ukncvavia126.via.novonet|Other|VH DIST
ukncvavia127.via.novonet|Other|VH DIST
ukncvavia128.via.novonet|Other|VH DIST
ukncvavia129.via.novonet|Other|VH DIST
ukncvavia141.via.novonet|Other|VH DIST
ukncvavia142.via.novonet|Other|VH DIST
ukncvavia143.via.novonet|Other|VH DIST
ukncvavia144.via.novonet|Other|VH DIST
ukncvavia145.via.novonet|Other|VH DIST
ukncvavia146.via.novonet|Other|VH DIST
ukncvavia147.via.novonet|Other|VH DIST
ukncvavia151.via.novonet|Other|VH DIST
ukncvavia152.via.novonet|Other|VH DIST
ukncvavia153.via.novonet|Other|VH DIST
ukncvavia154.via.novonet|Other|VH DIST
ukncvavia155.via.novonet|Other|VH DIST
ukncvavia156.via.novonet|Other|VH DIST
ukncvavia157.via.novonet|Other|VH DIST
ukncvavia158.via.novonet|Other|VH DIST
ukncvavia205.im.root-domain.net|Other|VH DIST
ukncvavia206.im.root-domain.net|Other|VH DIST
uknczavia001.via.novonet|Citrix|SBC
uknczavia002.via.novonet|Citrix|SBC
uknczavia003.via.novonet|Citrix|SBC
uknczavii001.im.root-domain.net|Citrix|SBC
uknczavii002.im.root-domain.net|Citrix|SBC
uknczavpa001.via.novonet|Citrix|SBC
uknczavpa002.via.novonet|Citrix|SBC
uknczavpi001.imuat.root-uat.net|Citrix|SBC
uknczavpi002.imuat.root-uat.net|Citrix|SBC
uknwaavia005.im.root-domain.net|Storage|
uknwaavia006.im.root-domain.net|Storage|
uknwaavia007.im.root-domain.net|Storage|
uknwaavia008.im.root-domain.net|Storage|
uknwaaviv001.via.novonet|Storage|
uknwaaviv002.via.novonet|Storage|
uknwaaviv003.via.novonet|Storage|
uknwaaviv004.via.novonet|Storage|
uknwaiprodv001.im.root-domain.net|Storage|
uknwaiprodv002.im.root-domain.net|Storage|
uknwaiprodv003.im.root-domain.net|Storage|
uknwaiprodv004.im.root-domain.net|Storage|
uknwaukp001.via.novonet|Storage|
uknwaukp001vf0.via.novonet|File|
uknwaukp001vf0.via.novonet|Storage|
uknwaukp002.via.novonet|Storage|
uknwaukp002vf0.via.novonet|File|
uknwaukp002vf0.via.novonet|Storage|
uknwaukv002.via.novonet|Storage|
uknwaukv003.via.novonet|Storage|
uknwaukv004.via.novonet|Storage|
uknwaukv005.via.novonet|Storage|
uknwaukv006.via.novonet|Storage|
uknwavdtd001.via.novonet|Storage|
uknwavdtd002.via.novonet|Storage|
uknwavdtd003.via.novonet|Storage|
uknwavdtd004.via.novonet|Storage|
uknwavesl003.via.novonet|Storage|
uknwcavia005.im.root-domain.net|Storage|
uknwcavia007.im.root-domain.net|Storage|
uknwcavia009.via.novonet|Storage|
uknwcavia033 cluster.via.novonet|Other|Distributed Cluster SQL
uknwcaviv001.via.novonet|Storage|
uknwcaviv003.via.novonet|Storage|
uknwcoavin001.aviva.ssn.hp.com|Network Access|
uknwd2dvia001.im.root-domain.net|Storage|
uknwdavia001.avivagroup.com|Directory Services|
uknwdavia002.avivagroup.com|Directory Services|
uknwdavia003.avivagroup.com|Directory Services|
uknwdavia101.ecs.com|Directory Services|
uknwdavia102.ecs.com|Directory Services|
uknwdavia601.imuat.root-uat.net|Directory Services|
uknwdavia611.imuat.root-uat.net|Directory Services|
uknwdavia701.im.root-domain.net|Directory Services|
uknwdavia711.im.root-domain.net|Directory Services|
uknwdavia712.im.root-domain.net|Directory Services|
uknwdavia801.novonet|Directory Services|
uknwdavia802.novonet|Directory Services|
uknwdavia811.via.novonet|Directory Services|
uknwdavia812.via.novonet|Directory Services|
uknwdavia813.via.novonet|Directory Services|
uknweavia003.via.novonet|Other|Blade Chassis
uknweavia004.via.novonet|Other|Blade Chassis
uknweavia010.via.novonet|Other|Blade Chassis
uknweavia011.via.novonet|Other|Blade Chassis
uknweavia013.via.novonet|Other|Blade Chassis
uknweavia014.via.novonet|Other|Blade Chassis
uknweavia015.via.novonet|Other|Blade Chassis
uknweavia016.via.novonet|Other|Blade Chassis
uknweavib001.via.novonet|Other|Blade Chassis
uknweavib002.via.novonet|Other|Blade Chassis
uknweavib003.via.novonet|Other|Blade Chassis
uknweavib004.via.novonet|Other|Blade Chassis
uknweavib005.via.novonet|Other|Blade Chassis
uknweavib006.via.novonet|Other|Blade Chassis
uknweavib007.via.novonet|Other|Blade Chassis
uknweavic001.via.novonet|Other|Blade Chassis
uknweavic002.via.novonet|Other|Blade Chassis
uknweavid001.via.novonet|Other|Blade Chassis
uknweavid003.via.novonet|Other|Blade Chassis
uknweavid004.via.novonet|Other|Blade Chassis
uknweavid005.via.novonet|Other|Blade Chassis
uknweavid006.via.novonet|Other|Blade Chassis
uknweavie001.via.novonet|Other|Blade Chassis
uknweavie002.via.novonet|Other|Blade Chassis
uknweavie003.via.novonet|Other|Blade Chassis
uknweavie004.via.novonet|Other|Blade Chassis
uknweavif001.via.novonet|Other|Blade Chassis
uknweavif002.via.novonet|Other|Blade Chassis
uknweavif003.via.novonet|Other|Blade Chassis
uknweavig002.via.novonet|Other|Blade Chassis
uknweavig003.via.novonet|Other|Blade Chassis
uknweavig005.via.novonet|Other|Blade Chassis
uknweslvia001.im.root-domain.net|Storage|
uknwfavia002.via.novonet|Other|VF Silver
uknwfavia004.via.novonet|Other|VF Silver
uknwfavia005.via.novonet|Other|VF Gold
uknwfavia006.via.novonet|Other|VF Silver
uknwfavia007.via.novonet|Other|VF Silver
uknwfavia008.via.novonet|Other|VF Gold
uknwfavia009.via.novonet|Other|VF Silver
uknwfavia011.via.novonet|Other|VF Silver
uknwfavia012.via.novonet|Other|VF Silver
uknwfavia013.via.novonet|Other|VF Silver
uknwfavia014.via.novonet|Other|VF Silver
uknwfavia015.via.novonet|Other|VF Silver
uknwfavia016.via.novonet|Other|VF Silver
uknwfavia017.via.novonet|Other|VF Silver
uknwfavia019.via.novonet|Other|VF Gold
uknwfavia020.via.novonet|Other|VF Silver
uknwfavia021.via.novonet|Other|VF Silver
uknwfavia022.via.novonet|Other|VF Silver
uknwfavia023.via.novonet|Other|VF Silver
uknwfavia031.im.root-domain.net|Other|VF Silver
uknwfavia033.im.root-domain.net|Other|VF Gold
uknwfwavin001.aviva.ssn.hp.com|Network Access|
uknwfwavin002.im.root-domain.net|Network Access|
uknwsavhp001.via.novonet|Other|HPUX
uknwsavhp002.via.novonet|Other|HPUX
uknwsavhp003.via.novonet|Other|HPUX
uknwsavhp004.via.novonet|Other|HPUX
uknwsavhp050.via.novonet|Other|HPUX
uknwsavhp051.via.novonet|Other|HPUX
uknwsavhp052.via.novonet|Other|HPUX
uknwsavhp053.via.novonet|Other|HPUX
uknwsavhp105.via.novonet|Other|HPUX
uknwsavhp106.via.novonet|Other|HPUX
uknwsavhp107.via.novonet|Other|HPUX
uknwsavhp108.via.novonet|Other|HPUX
uknwsavhp109.via.novonet|Other|HPUX
uknwsavhp110.via.novonet|Other|HPUX
uknwsavhp111.via.novonet|Other|HPUX
uknwsavhp231.via.novonet|Other|HPUX
uknwsavhp232.via.novonet|Other|HPUX
uknwsavhp233.via.novonet|Other|HPUX
uknwsavhp234.via.novonet|Other|HPUX
uknwsavhp235.via.novonet|Other|HPUX
uknwsavhp236.via.novonet|Other|HPUX
uknwsavhp237.via.novonet|Other|HPUX
uknwsavhp238.via.novonet|Other|HPUX
uknwsavhp239.via.novonet|Other|HPUX
uknwsavhp300.im.root-domain.net|Other|Midrange Lpar
uknwsavhp301.imuat.root-uat.net|Other|Midrange Lpar
uknwsavhp664.via.novonet|Other|HPUX
uknwsavhp665.via.novonet|Other|HPUX
uknwsavhp666.via.novonet|Other|HPUX
uknwsavhp667.via.novonet|Other|HPUX
uknwsavhp668.via.novonet|Other|HPUX
uknwsavia001.via.novonet|Database|SQL
uknwsavia002.via.novonet|Citrix|SBC
uknwsavia005.via.novonet|Web Hosting|
uknwsavia006.via.novonet|Business Application|
uknwsavia007.via.novonet|Business Application|
uknwsavia009.via.novonet|Business Application|
uknwsavia011.via.novonet|Business Application|
uknwsavia013.via.novonet|Business Application|
uknwsavia014.via.novonet|Business Application|
uknwsavia020.via.novonet|Business Application|
uknwsavia025.via.novonet|Business Application|
uknwsavia028.via.novonet|Database|SQL
uknwsavia029.via.novonet|Business Application|
uknwsavia033.via.novonet|Database|SQL
uknwsavia034.via.novonet|Database|SQL
uknwsavia042.via.novonet|Business Application|
uknwsavia043.ecs.com|Business Application|
uknwsavia044.ecs.com|Business Application|
uknwsavia045.ecs.com|Business Application|
uknwsavia046.ecs.com|Business Application|
uknwsavia047.ecs.com|Business Application|
uknwsavia051.via.novonet|Business Application|Prophet
uknwsavia052.via.novonet|Business Application|Prophet
uknwsavia053.via.novonet|Business Application|Prophet
uknwsavia054.via.novonet|Business Application|Prophet
uknwsavia055.via.novonet|Business Application|Prophet
uknwsavia056.via.novonet|Business Application|Prophet
uknwsavia057.via.novonet|Business Application|Prophet
uknwsavia058.via.novonet|Business Application|Prophet
uknwsavia061.via.novonet|Business Application|Prophet
uknwsavia062.via.novonet|Business Application|Prophet
uknwsavia063.via.novonet|Business Application|Prophet
uknwsavia064.via.novonet|Business Application|Prophet
uknwsavia065.via.novonet|Business Application|Prophet
uknwsavia066.via.novonet|Business Application|Prophet
uknwsavia067.via.novonet|Business Application|Prophet
uknwsavia068.via.novonet|Business Application|Prophet
uknwsavia071.via.novonet|Business Application|Prophet
uknwsavia072.via.novonet|Business Application|Prophet
uknwsavia073.via.novonet|Business Application|Prophet
uknwsavia074.via.novonet|Business Application|Prophet
uknwsavia075.via.novonet|Business Application|Prophet
uknwsavia076.via.novonet|Business Application|Prophet
uknwsavia077.via.novonet|Business Application|Prophet
uknwsavia078.via.novonet|Business Application|Prophet
uknwsavia082.via.novonet|Business Application|
uknwsavia091.via.novonet|Business Application|
uknwsavia092.via.novonet|Business Application|
uknwsavia093.via.novonet|Business Application|
uknwsavia094.via.novonet|Business Application|
uknwsavia095.avivagroup.com|Business Application|
uknwsavia096.via.novonet|Business Application|
uknwsavia097.via.novonet|Business Application|
uknwsavia098.via.novonet|Business Application|
uknwsavia099.via.novonet|Business Application|
uknwsavia100.via.novonet|Business Application|
uknwsavia102.via.novonet|Business Application|
uknwsavia104.via.novonet|Business Application|
uknwsavia131.via.novonet|Business Application|Prophet
uknwsavia132.via.novonet|Business Application|Prophet
uknwsavia133.via.novonet|Business Application|Prophet
uknwsavia134.via.novonet|Business Application|Prophet
uknwsavia135.via.novonet|Business Application|Prophet
uknwsavia136.via.novonet|Business Application|Prophet
uknwsavia137.via.novonet|Business Application|Prophet
uknwsavia138.via.novonet|Business Application|Prophet
uknwsavia139.via.novonet|Business Application|Prophet
uknwsavia140.via.novonet|Business Application|Prophet
uknwsavia141.via.novonet|Business Application|Prophet
uknwsavia142.via.novonet|Business Application|Prophet
uknwsavia143.via.novonet|Business Application|Prophet
uknwsavia144.via.novonet|Business Application|Prophet
uknwsavia145.via.novonet|Business Application|Prophet
uknwsavia146.via.novonet|Business Application|Prophet
uknwsavia147.via.novonet|Business Application|Prophet
uknwsavia148.via.novonet|Business Application|Prophet
uknwsavia149.via.novonet|Business Application|Prophet
uknwsavia150.via.novonet|Business Application|Prophet
uknwsavia151.via.novonet|Business Application|Prophet
uknwsavia152.via.novonet|Business Application|Prophet
uknwsavia153.via.novonet|Business Application|Prophet
uknwsavia154.via.novonet|Business Application|Prophet
uknwsavia155.via.novonet|Business Application|Prophet
uknwsavia156.via.novonet|Business Application|Prophet
uknwsavia157.via.novonet|Business Application|Prophet
uknwsavia158.via.novonet|Business Application|Prophet
uknwsavia159.via.novonet|Business Application|Prophet
uknwsavia160.via.novonet|Business Application|Prophet
uknwsavia161.via.novonet|Business Application|Prophet
uknwsavia162.via.novonet|Business Application|Prophet
uknwsavia163.via.novonet|Business Application|Prophet
uknwsavia164.via.novonet|Business Application|Prophet
uknwsavia165.via.novonet|Business Application|Prophet
uknwsavia166.via.novonet|Business Application|Prophet
uknwsavia167.via.novonet|Business Application|Prophet
uknwsavia168.via.novonet|Business Application|Prophet
uknwsavia170.avivagroup.com|Directory Services|
uknwsavia181.via.novonet|Business Application|
uknwsavia182.via.novonet|Business Application|
uknwsavia188.via.novonet|Business Application|
uknwsavia189.via.novonet|Business Application|
uknwsavia190.via.novonet|Business Application|
uknwsavia191.ecs.com|Business Application|
uknwsavia192.ecs.com|Business Application|
uknwsavia193.ecs.com|Business Application|
uknwsavia194.ecs.com|Business Application|
uknwsavia195.ecs.com|Business Application|
uknwsavia201.via.novonet|Business Application|
uknwsavia217.imuat.root-uat.net|Directory Services|
uknwsavia218.via.novonet|Business Application|
uknwsavia234.im.root-domain.net|Directory Services|
uknwsavia241.im.root-domain.net|Web Hosting|
uknwsavia242.im.root-domain.net|Business Application|
uknwsavia243.im.root-domain.net|Web Hosting|
uknwsavia246.im.root-domain.net|Business Application|
uknwsavia247.im.root-domain.net|Business Application|
uknwsavia249.im.root-domain.net|Business Application|
uknwsavia250.im.root-domain.net|Business Application|
uknwsavis010.im.root-domain.net|Other|Solaris Container
uknwsavis101.im.root-domain.net|Other|Solaris Container
uknwsavis102.im.root-domain.net|Other|Solaris Container
uknwsavis103.im.root-domain.net|Other|Solaris Container
uknwsaviv001.via.novonet|Other|Midrange Lpar
uknwsaviv002.via.novonet|Other|VIO Network or Storage
uknwsaviv003.via.novonet|Other|VIO Network or Storage
uknwsaviv004.via.novonet|Other|VIO Network or Storage
uknwsaviv005.via.novonet|Other|VIO Network or Storage
uknwsaviv006.via.novonet|Other|Midrange Lpar
uknwsaviv008.via.novonet|Other|Midrange Lpar
uknwsaviv009.via.novonet|Other|Midrange Lpar
uknwsaviv010.via.novonet|Other|Midrange Lpar
uknwsaviv011.via.novonet|Other|Midrange Lpar
uknwsaviv012.via.novonet|Other|VIO Network or Storage
uknwsaviv013.via.novonet|Other|VIO Network or Storage
uknwsaviv014.via.novonet|Other|VIO Network or Storage
uknwsaviv015.via.novonet|Other|VIO Network or Storage
uknwsaviv016.via.novonet|Other|Midrange Lpar
uknwsaviv021.via.novonet|Other|Midrange Lpar
uknwsaviv022.via.novonet|Other|VIO Network or Storage
uknwsaviv023.via.novonet|Other|VIO Network or Storage
uknwsaviv024.via.novonet|Other|VIO Network or Storage
uknwsaviv025.via.novonet|Other|VIO Network or Storage
uknwsaviv026.via.novonet|Other|Midrange Lpar
uknwsaviv027.via.novonet|Other|Midrange Lpar
uknwsaviv028.via.novonet|Other|Midrange Lpar
uknwsaviv031.via.novonet|Other|Midrange Lpar
uknwsaviv032.via.novonet|Other|VIO Network or Storage
uknwsaviv033.via.novonet|Other|VIO Network or Storage
uknwsaviv034.via.novonet|Other|VIO Network or Storage
uknwsaviv035.via.novonet|Other|VIO Network or Storage
uknwsaviv041.via.novonet|Other|Midrange Lpar
uknwsaviv042.via.novonet|Other|VIO Network or Storage
uknwsaviv043.via.novonet|Other|VIO Network or Storage
uknwsaviv044.via.novonet|Other|VIO Network or Storage
